 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-00212,Q2_Launch_CMP-00212,10/17/2023 0:00,10/31/2023,Facebook,68172,1185,2326.23,,No,,FA
CMP-00213,Q2_Launch_CMP-00213,8/8/2023,8/11/2023,Facebook,86616,1889,1426.52,,Y,,FA
CMP-00214,Q3_Winter_CMP-00214,11/28/2023 0:00,12/10/2023,Email,94264,3934,7267.5,453,1,,EM
CMP-00215,Q4_Winter_CMP-00215,9/8/2023 0:00,9/23/2023,TikTok,27736,482,802.63,33,1,,TI
CMP-00216,Q1_Winter_CMP-00216,11/22/2023 0:00,12/17/2023,TikTok,95209,4447,2733.66,717,Yes,,TI
CMP-00217,Q1_Launch_CMP-00217,3/20/2023 0:00,4/19/2023,Instagram,1854,50,99,7,No,,IN
CMP-00218,Q3_Winter_CMP-00218,11/30/2023 0:00,12/5/2023,Google Ads,91084,1227,1112.95,119,1,,INVALID
CMP-00219,Q3_Winter_CMP-00219,10/3/2023 0:00,9/28/2023,TikTok,39623,1689,1094.26,241,FALSE,,TI
CMP-00220,Q1_Summer_CMP-00220,10/31/2023 0:00,11/21/2023,Instagram,8392,209,364.49,17,TRUE,,IN
CMP-00221,Q1_Launch_CMP-00221,2/14/2023 0:00,2/27/2023,Facebook,56680,1760,2745.62,205,FALSE,,FA
CMP-00222,Q1_Winter_CMP-00222,8/26/2023 0:00,8/21/2023,TikTok,47717,691,985.25,127,Yes,,TI
CMP-00223,Q1_Summer_CMP-00223,22/06/2023,6/28/2023,Facebook,88092,890,$653.23 ,62,0,,FA
CMP-00224,Q4_Summer_CMP-00224,6/16/2023 0:00,7/6/2023,Google Ads,51859,1842,2243.08,,Yes,,GO
CMP-00225,Q2_Launch_CMP-00225,5/13/2023 0:00,5/28/2023,N/A,27309,835,"$1,395.15 ",144,TRUE,,INVALID
CMP-00226,Q3_Winter_CMP-00226,12/26/2023 0:00,1/20/2024,Instagram,88455,2984,"$2,851.02 ",583,1,,IN
CMP-00227,Q2_Winter_CMP-00227,9/22/2023,10/3/2023,Email,64734,2702,2614.28,319,No,,EM
CMP-00228,Q3_Winter_CMP-00228,7/28/2023 0:00,8/1/2023,Email,71467,2563,"$1,293.58 ",323,No,,EM
CMP-00229,Q2_Launch_CMP-00229,12/20/2023 0:00,1/19/2024,Email,53662,911,693.6,123,Y,,EM
CMP-00230,Q3_Summer_CMP-00230,8/18/2023,8/27/2023,TikTok,99506,2431,4407.67,461,Yes,,TI
CMP-00231,Q3_Summer_CMP-00231,4/24/2023 0:00,5/9/2023,Instagram,13688,632,734.78,112,TRUE,,INVALID
CMP-00232,Q2_Summer_CMP-00232,12/6/2023 0:00,12/15/2023,N/A,26342,1074,2122.6,81,Y,,XX
CMP-00233,Q1_Summer_CMP-00233,9/29/2023 0:00,10/6/2023,Instagram,38157,1231,1346.17,142,1,,IN
CMP-00234,Q4_Summer_CMP-00234,10/9/2023 0:00,11/1/2023,TikTok,68863,1392,2189.31,166,0,,TI
CMP-00235,Q1_Winter_CMP-00235,5/19/2023 0:00,6/8/2023,Instagram,53083,1172,1081.61,197,Yes,,IN
CMP-00236,Q3_BlackFriday_CMP-00236,4/9/2023 0:00,4/24/2023,Facebook,66733,2621,2740.82,,0,,FA
CMP-00237,Q2_Summer_CMP-00237,12/20/2023 0:00,12/30/2023,N/A,90045,3966,3117.63,587,TRUE,,XX
CMP-00238,Q1_Launch_CMP-00238,9/5/2023 0:00,9/11/2023,N/A,35698,1315,"$1,342.08 ",262,0,,XX
CMP-00239,Q3_Winter_CMP-00239,9/26/2023 0:00,10/15/2023,N/A,81623,3459,4568.84,211,0,,XX
CMP-00240,Q4_Summer_CMP-00240,4/10/2023 0:00,4/15/2023,Tik_Tok,23671,962,1912.13,80,TRUE,,TI
CMP-00241,Q4_Summer_CMP-00241,4/6/2023,6/15/2023,Facebook,26184,418,$625.45 ,46,TRUE,,FA
CMP-00242,Q4_Summer_CMP-00242,10/1/2023,1/11/2023,Instagram,94384,2544,2032.32,259,Yes,,IN
CMP-00243,Q4_Summer_CMP-00243,1/28/2023 0:00,2/1/2023,Facebook,43107,694,393.8,36,0,,FA
CMP-00244,Q2_Launch_CMP-00244,3/6/2023 0:00,3/8/2023,Facebook,87202,1692,"$1,166.69 ",107,Y,,FA
CMP-00245,Q4_BlackFriday_CMP-00245,2/22/2023 0:00,3/22/2023,Instagram,52663,2357,3167.41,358,TRUE,,IN
CMP-00246,Q4_Winter_CMP-00246,8/29/2023 0:00,9/9/2023,Email,16708,483,795.86,87,1,,EM
CMP-00247,Q2_BlackFriday_CMP-00247,1/27/2023 0:00,2/14/2023,TikTok,92906,2918,5575.21,,0,,TI
CMP-00248,Q1_Winter_CMP-00248,2/28/2023 0:00,3/16/2023,Google Ads,50811,870,455.65,,TRUE,,GO
CMP-00249,Q1_Summer_CMP-00249,2/7/2023 0:00,2/19/2023,Facebook,3811,85,109.15,7,Y,,FA
CMP-00250,Q3_BlackFriday_CMP-00250,3/19/2023 0:00,3/24/2023,Facebook,57250,1099,1325.72,181,No,,FA
CMP-00251,Q4_Summer_CMP-00251,5/6/2023,6/16/2023,TikTok,73082,1333,"$1,978.28 ",,Yes,,TI
CMP-00252,Q2_BlackFriday_CMP-00252,5/8/2023 0:00,6/4/2023,TikTok,35754,1269,1699.66,175,0,,TI
CMP-00253,Q1_Winter_CMP-00253,11/7/2023 0:00,12/1/2023,Facebook,96742,1961,3001.43,160,No,,FA
CMP-00254,Q1_Summer_CMP-00254,9/25/2023 0:00,10/8/2023,TikTok,12411,437,649.87,28,TRUE,,TI
CMP-00255,Q2_Winter_CMP-00255,6/2/2023 0:00,6/20/2023,TikTok,3911,48,32.42,2,TRUE,,TI
CMP-00256,Q3_Summer_CMP-00256,6/6/2023,6/7/2023,Email,68270,1069,1816.85,,1,,EM
CMP-00257,Q2_Summer_CMP-00257,2/20/2023 0:00,3/13/2023,TikTok,84763,1778,1217.66,308,1,,TI
CMP-00258,Q3_Winter_CMP-00258,4/19/2023,5/3/2023,TikTok,9680,327,506.13,58,0,,TI
CMP-00259,Q2_Summer_CMP-00259,5/3/2023,3/26/2023,Google Ads,85896,3181,3576.14,380,No,,GO
CMP-00260,Q2_BlackFriday_CMP-00260,1/2/2023 0:00,1/13/2023,Instagram,84879,2351,"$2,987.59 ",,No,,IN
CMP-00261,Q3_Launch_CMP-00261,8/29/2023 0:00,9/11/2023,Facebook,72295,2012,3732.15,386,TRUE,,FA
CMP-00262,Q2_Summer_CMP-00262,12/28/2023 0:00,1/3/2024,Facebook,89614,3493,6409.05,318,0,,FA
CMP-00263,Q3_BlackFriday_CMP-00263,2/6/2023 0:00,2/17/2023,Facebook,12111,128,221.03,,TRUE,,FA
CMP-00264,Q4_Launch_CMP-00264,11/17/2023 0:00,12/7/2023,TikTok,38504,910,1151.35,172,1,,TI
CMP-00265,Q4_Launch_CMP-00265,4/12/2023 0:00,5/9/2023,Google Ads,2802,119,190.92,11,Y,,GO
CMP-00266,Q2_BlackFriday_CMP-00266,11/28/2023 0:00,12/23/2023,Google Ads,9155,312,396.04,58,FALSE,,GO
CMP-00267,Q2_Winter_CMP-00267,14/03/2023,3/16/2023,Email,74656,1753,"$3,163.13 ",345,FALSE,,EM
CMP-00268,Q3_Launch_CMP-00268,3/26/2023 0:00,4/16/2023,Email,40384,1866,2060.37,278,TRUE,,EM
CMP-00269,Q1_BlackFriday_CMP-00269,10/19/2023 0:00,10/29/2023,Instagram,48254,1973,3857.91,340,No,,IN
CMP-00270,Q2_Winter_CMP-00270,8/28/2023 0:00,9/8/2023,Email,22918,472,896.08,76,1,,EM
CMP-00271,Q4_Launch_CMP-00271,5/20/2023 0:00,6/8/2023,Instagram,86981,3114,5021.03,482,Yes,,IN
CMP-00272,Q4_Launch_CMP-00272,2/11/2023 0:00,3/8/2023,TikTok,61713,2087,1918.21,200,Yes,,TI
CMP-00273,Q3_BlackFriday_CMP-00273,6/15/2023,7/4/2023,TikTok,31306,815,568.45,47,FALSE,,TI
CMP-00274,Q1_Launch_CMP-00274,4/28/2023 0:00,4/30/2023,Instagram,17646,435,775.19,44,Y,,IN
CMP-00275,Q4_Winter_CMP-00275,10/22/2023,11/20/2023,TikTok,47843,1135,848.93,,FALSE,,TI
CMP-00276,Q3_BlackFriday_CMP-00276,12/11/2023 0:00,12/28/2023,Email,97601,3385,6030.01,221,TRUE,,EM
CMP-00277,Q1_Launch_CMP-00277,3/31/2023 0:00,4/2/2023,Email,91735,2540,3139.81,131,Y,,EM
CMP-00278,Q2_Summer_CMP-00278,5/23/2023 0:00,6/16/2023,TikTok,17371,751,833.49,53,Yes,,TI
CMP-00279,Q3_Launch_CMP-00279,11/22/2023 0:00,12/15/2023,Facebook,78371,2882,5345.49,453,No,,FA
CMP-00280,Q3_BlackFriday_CMP-00280,8/29/2023 0:00,9/21/2023,E-mail,3049,39,54.83,7,1,,E-
CMP-00281,Q4_Summer_CMP-00281,12/10/2023 0:00,12/5/2023,Email,32616,1161,"$1,584.67 ",229,1,,EM
CMP-00282,Q1_Winter_CMP-00282,7/30/2023 0:00,8/15/2023,Facebook,21932,457,611.53,56,TRUE,,FA
CMP-00283,Q3_Launch_CMP-00283,7/25/2023 0:00,7/28/2023,Instagram,30855,1040,"$1,099.02 ",,FALSE,,IN
CMP-00284,Q2_BlackFriday_CMP-00284,21/08/2023,9/20/2023,Facebook,62434,2322,3897.39,372,TRUE,,INVALID
CMP-00285,Q2_Summer_CMP-00285,5/10/2023 0:00,5/13/2023,N/A,73694,1417,1245.82,177,1,,XX
CMP-00286,Q2_BlackFriday_CMP-00286,7/26/2023 0:00,7/31/2023,Instagram,44016,1244,2373.98,,Yes,,IN
CMP-00287,Q3_Winter_CMP-00287,1/1/2023 0:00,1/6/2023,Instagram,8400,147,$270.62 ,10,1,,IN
CMP-00288,Q3_Summer_CMP-00288,31/07/2023,8/4/2023,Facebok,43642,527,530.28,100,Y,,INVALID
CMP-00289,Q1_BlackFriday_CMP-00289,9/23/2023 0:00,10/10/2023,Google Ads,16151,406,647.24,41,No,16169,INVALID
CMP-00290,Q1_BlackFriday_CMP-00290,11/17/2023,11/23/2023,TikTok,52407,1284,1746.03,150,No,,INVALID
CMP-00291,Q2_Launch_CMP-00291,5/17/2023 0:00,6/9/2023,E-mail,67690,3372,3393.83,,0,,E-
CMP-00292,Q3_Winter_CMP-00292,8/13/2023 0:00,8/21/2023,TikTok,5499,153,$303.37 ,15,1,,TI
CMP-00293,Q1_Launch_CMP-00293,1/15/2023 0:00,1/18/2023,Instagram,7295,170,91.44,14,1,,IN
CMP-00294,Q3_Winter_CMP-00294,5/3/2023 0:00,5/28/2023,TikTok,60040,1994,1752.66,288,No,,TI
CMP-00295,Q2_Summer_CMP-00295,1/8/2023,8/13/2023,Google Ads,13183,178,227.86,9,0,,GO
CMP-00296,Q3_Summer_CMP-00296,2/28/2023 0:00,3/12/2023,Facebook,30299,1468,1883.34,232,Y,,FA
CMP-00297,Q4_Launch_CMP-00297,3/20/2023 0:00,3/31/2023,Facebook,13874,491,679.25,62,FALSE,,FA
CMP-00298,Q3_BlackFriday_CMP-00298,9/18/2023 0:00,9/21/2023,Google Ads,33711,1354,2203.65,190,1,,GO
CMP-00299,Q2_Winter_CMP-00299,9/5/2023 0:00,9/19/2023,N/A,6539,109,$156.44 ,15,No,,XX
CMP-00300,Q1_Launch_CMP-00300,10/10/2023 0:00,10/21/2023,Google Ads,54351,1433,2006.8,184,TRUE,,GO
CMP-00301,Q4_Summer_CMP-00301,11/3/2023 0:00,11/28/2023,Email,62267,1675,971.96,230,1,,EM
CMP-00302,Q3_Launch_CMP-00302,2/5/2023 0:00,2/8/2023,Instagram,49354,2115,2252.04,322,TRUE,,IN
CMP-00303,Q1_Summer_CMP-00303,8/1/2023 0:00,8/17/2023,Facebook,3557,35,29.68,5,Y,,FA
CMP-00304,Q4_Winter_CMP-00304,5/17/2023 0:00,5/12/2023,Google Ads,39360,867,778.61,137,1,,GO
CMP-00305,Q3_Launch_CMP-00305,6/2/2023 0:00,6/20/2023,Facebook,83018,4088,5443.2,737,No,,FA
CMP-00306,Q2_Summer_CMP-00306,12/4/2023 0:00,12/6/2023,Google Ads,3200,92,73.53,7,Y,3228,GO
CMP-00307,Q3_Summer_CMP-00307,10/3/2023 0:00,10/20/2023,Facebook,69497,1758,1654.14,193,Y,,FA
CMP-00308,Q1_Launch_CMP-00308,10/6/2023 0:00,10/20/2023,TikTok,47975,709,606.64,136,FALSE,,TI
CMP-00309,Q3_Winter_CMP-00309,4/7/2023 0:00,4/28/2023,Google Ads,22357,1094,2103.49,119,1,,GO
CMP-00310,Q4_Summer_CMP-00310,7/16/2023 0:00,8/11/2023,Email,78505,847,1623.7,58,TRUE,,EM
CMP-00311,Q1_BlackFriday_CMP-00311,1/23/2023 0:00,2/5/2023,Email,3869,152,$215.07 ,19,TRUE,,EM
CMP-00312,Q1_Summer_CMP-00312,7/15/2023 0:00,8/7/2023,Instagram,62135,2531,4775.45,168,1,,IN
CMP-00313,Q4_Summer_CMP-00313,11/30/2023 0:00,12/5/2023,Google Ads,51108,1009,1693.83,81,0,,GO
CMP-00314,Q4_BlackFriday_CMP-00314,1/19/2023 0:00,2/6/2023,Facebook,95179,3508,4858.31,700,FALSE,,FA
CMP-00315,Q3_BlackFriday_CMP-00315,6/19/2023 0:00,7/16/2023,Email,91272,1251,$637.58 ,164,FALSE,,EM
CMP-00316,Q3_Launch_CMP-00316,14/08/2023,8/17/2023,Instagram,39467,800,1327.02,,FALSE,,IN
CMP-00317,Q1_BlackFriday_CMP-00317,22/08/2023,9/18/2023,Instagram,24328,1010,1569.27,201,TRUE,,IN
CMP-00318,Q4_Summer_CMP-00318,3/15/2023 0:00,3/22/2023,Google Ads,92412,4120,5862.27,803,Y,,GO
CMP-00319,Q4_BlackFriday_CMP-00319,21/03/2023,4/5/2023,TikTok,87831,3016,4948.16,350,No,,TI
CMP-00320,Q4_Launch_CMP-00320,5/16/2023 0:00,5/22/2023,Facebook,4987,150,190.41,13,0,,FA
CMP-00321,Q1_BlackFriday_CMP-00321,29/11/2023,12/3/2023,TikTok,59871,980,1525,172,FALSE,,TI
CMP-00322,Q1_Summer_CMP-00322,6/18/2023 0:00,7/13/2023,Email,23399,293,557.51,46,TRUE,,EM
CMP-00323,Q2_Summer_CMP-00323,7/14/2023 0:00,8/13/2023,N/A,47214,694,738.21,106,TRUE,,XX
CMP-00324,Q1_Winter_CMP-00324,9/7/2023,8/6/2023,Email,87416,1669,2607.28,307,Y,,EM
CMP-00325,Q1_BlackFriday_CMP-00325,2/5/2023 0:00,2/14/2023,TikTok,71271,1686,2046.01,258,1,,TI
CMP-00326,Q4_Winter_CMP-00326,5/28/2023 0:00,6/5/2023,Facebook,45064,1137,1718.69,105,1,,FA
CMP-00327,Q2_Summer_CMP-00327,8/11/2023 0:00,8/19/2023,N/A,71091,1695,2787.16,261,No,,XX
CMP-00328,Q2_BlackFriday_CMP-00328,12/27/2023 0:00,12/29/2023,TikTok,41818,818,464.77,78,No,,TI
CMP-00329,Q1_Summer_CMP-00329,12/22/2023,1/12/2024,Google Ads,46525,1413,2076.97,231,FALSE,,GO
CMP-00330,Q3_Summer_CMP-00330,6/16/2023 0:00,7/8/2023,Facebook,20830,895,751.9,127,No,,FA
CMP-00331,Q1_Summer_CMP-00331,7/11/2023 0:00,7/29/2023,Google Ads,18429,390,586.97,24,FALSE,,GO
CMP-00332,Q3_Summer_CMP-00332,7/30/2023 0:00,7/31/2023,Instagram,7893,376,452.14,47,0,,IN
CMP-00333,Q3_BlackFriday_CMP-00333,3/29/2023 0:00,3/31/2023,Instagram,80909,3635,6035.3,368,No,,IN
CMP-00334,Q4_BlackFriday_CMP-00334,7/15/2023 0:00,8/5/2023,Facebook,48333,796,545.34,79,Y,,FA
CMP-00335,Q2_Winter_CMP-00335,10/26/2023 0:00,11/22/2023,Email,4436,183,263.43,25,FALSE,,EM
CMP-00336,Q4_Summer_CMP-00336,5/11/2023 0:00,6/3/2023,TikTok,75290,2483,2278.66,244,Y,,TI
CMP-00337,Q2_BlackFriday_CMP-00337,8/27/2023 0:00,9/4/2023,TikTok,77213,2522,4487.83,419,TRUE,,TI
CMP-00338,Q2_Launch_CMP-00338,22/03/2023,4/7/2023,Facebook,6895,176,333.09,10,FALSE,,FA
CMP-00339,Q4_Summer_CMP-00339,6/26/2023 0:00,6/28/2023,Facebok,20738,623,"$1,242.63 ",92,TRUE,,FA
CMP-00340,Q2_Launch_CMP-00340,8/6/2023 0:00,8/8/2023,Instagram,31746,821,1390.78,140,Yes,,IN
CMP-00341,Q4_BlackFriday_CMP-00341,6/4/2023 0:00,6/12/2023,Email,50377,1591,2594.29,240,Y,,EM
CMP-00342,Q3_Launch_CMP-00342,9/5/2023 0:00,9/30/2023,TikTok,49404,1734,1427.52,216,Yes,,TI
CMP-00343,Q2_Summer_CMP-00343,7/3/2023 0:00,7/11/2023,Google Ads,55045,2035,2043.16,391,FALSE,,GO
CMP-00344,Q3_BlackFriday_CMP-00344,1/6/2023,6/6/2023,Email,98888,3095,3709.43,293,TRUE,98941,EM
CMP-00345,Q1_BlackFriday_CMP-00345,12/4/2023,5/10/2023,TikTok,40790,1584,2629.55,83,FALSE,,TI
CMP-00346,Q2_Winter_CMP-00346,12/18/2023 0:00,12/23/2023,Email,6600,103,$192.86 ,11,Yes,,EM
CMP-00347,Q1_Summer_CMP-00347,11/7/2023 0:00,11/2/2023,Google Ads,95660,1767,1384.81,,FALSE,,GO
CMP-00348,Q4_Summer_CMP-00348,5/27/2023 0:00,6/7/2023,Google Ads,94179,4026,7583.18,777,0,,GO
CMP-00349,Q2_Summer_CMP-00349,6/30/2023 0:00,7/11/2023,Google Ads,41764,956,1475.53,77,1,,GO
CMP-00350,Q2_Launch_CMP-00350,5/9/2023 0:00,5/22/2023,Facebook,75543,824,1166.91,138,Yes,,FA
CMP-00351,Q4_Winter_CMP-00351,12/4/2023 0:00,12/29/2023,Google Ads,46714,754,603.02,125,FALSE,,GO
CMP-00352,Q4_Summer_CMP-00352,2/19/2023 0:00,3/12/2023,Instagram,57835,1095,$638.70 ,90,TRUE,,IN
CMP-00353,Q3_Winter_CMP-00353,6/8/2023,8/28/2023,N/A,74744,3609,4881.88,516,FALSE,,XX
CMP-00354,Q3_BlackFriday_CMP-00354,7/6/2023,6/20/2023,Google Ads,57491,1892,"$2,795.00 ",108,TRUE,,GO
CMP-00355,Q4_Winter_CMP-00355,6/1/2023 0:00,6/2/2023,Instagram,19589,926,755.78,113,1,,IN
CMP-00356,Q1_Winter_CMP-00356,4/13/2023 0:00,4/30/2023,Instagram,44484,1468,1959.32,76,FALSE,,IN
CMP-00357,Q2_BlackFriday_CMP-00357,7/7/2023 0:00,8/1/2023,Facebok,83989,2450,4372.61,461,No,,FA
CMP-00358,Q4_Launch_CMP-00358,3/26/2023 0:00,4/5/2023,Google Ads,37212,839,1470.43,164,No,,GO
CMP-00359,Q2_Launch_CMP-00359,9/4/2023 0:00,9/20/2023,TikTok,44525,1525,2883.82,127,1,,TI
CMP-00360,Q2_Summer_CMP-00360,6/23/2023 0:00,6/24/2023,Instagram,48202,750,786.62,60,Yes,,IN
CMP-00361,Q3_Launch_CMP-00361,2/8/2023 0:00,3/2/2023,Facebook,33635,1544,"$1,508.60 ",,TRUE,,INVALID
CMP-00362,Q2_BlackFriday_CMP-00362,12/13/2023 0:00,1/5/2024,Google Ads,64208,2772,4502.11,,No,,GO
CMP-00363,Q1_Winter_CMP-00363,10/13/2023 0:00,11/5/2023,TikTok,34828,790,905.87,,0,,TI
CMP-00364,Q4_Summer_CMP-00364,1/8/2023 0:00,1/22/2023,Instagram,19711,948,598.49,129,Yes,,IN
CMP-00365,Q1_Winter_CMP-00365,7/8/2023 0:00,7/26/2023,Facebook,4420,190,175.6,19,TRUE,,FA
CMP-00366,Q1_Launch_CMP-00366,10/27/2023 0:00,10/30/2023,TikTok,97752,3582,4040.04,626,1,,TI
CMP-00367,Q2_BlackFriday_CMP-00367,7/10/2023 0:00,7/12/2023,Instagram,1301,19,17.84,2,No,,IN
CMP-00368,Q1_Launch_CMP-00368,1/13/2023 0:00,1/20/2023,Google Ads,46236,1346,1343.72,251,Y,,GO
CMP-00369,Q4_BlackFriday_CMP-00369,6/17/2023 0:00,7/6/2023,Email,67235,2033,1912.37,384,FALSE,,EM
CMP-00370,Q3_Summer_CMP-00370,2/2/2023 0:00,2/4/2023,Google Ads,55240,1066,599.36,79,1,,GO
CMP-00371,Q1_BlackFriday_CMP-00371,12/25/2023 0:00,1/1/2024,Google Ads,66726,880,1280.97,44,TRUE,,GO
CMP-00372,Q4_Winter_CMP-00372,13/03/2023,3/21/2023,Google Ads,11492,471,657.49,93,TRUE,,GO
CMP-00373,Q2_Launch_CMP-00373,1/20/2023 0:00,2/8/2023,Email,7102,105,155.41,19,TRUE,,INVALID
CMP-00374,Q4_BlackFriday_CMP-00374,2/19/2023 0:00,3/7/2023,Email,51336,1733,1366.41,101,TRUE,,EM
CMP-00375,Q1_Launch_CMP-00375,7/18/2023 0:00,7/19/2023,N/A,86314,4096,3864.5,716,FALSE,,XX
CMP-00376,Q3_BlackFriday_CMP-00376,12/23/2023 0:00,1/4/2024,Facebook,27641,1245,1779.63,147,Yes,,FA
CMP-00377,Q1_Summer_CMP-00377,3/21/2023 0:00,4/13/2023,Facebook,35584,751,1050.98,66,0,,FA
CMP-00378,Q4_Launch_CMP-00378,9/8/2023 0:00,9/11/2023,Email,33745,1486,1871.61,270,Y,,EM
CMP-00379,Q2_BlackFriday_CMP-00379,24/05/2023,6/12/2023,Facebook,24093,241,247.17,19,FALSE,,FA
CMP-00380,Q2_Launch_CMP-00380,7/9/2023 0:00,8/7/2023,Instagram,67105,718,1342.23,137,TRUE,,INVALID
CMP-00381,Q2_BlackFriday_CMP-00381,5/1/2023,1/17/2023,Facebook,52885,1803,1820.41,145,FALSE,,FA
CMP-00382,Q4_Launch_CMP-00382,12/18/2023 0:00,1/4/2024,N/A,37631,925,1094.67,,1,,XX
CMP-00383,Q1_Summer_CMP-00383,11/27/2023 0:00,12/26/2023,Email,73991,1883,2856.83,157,0,,EM
CMP-00384,Q2_Summer_CMP-00384,4/8/2023 0:00,5/5/2023,N/A,5014,163,214.27,21,TRUE,,XX
CMP-00385,Q2_Summer_CMP-00385,21/08/2023,8/27/2023,Facebook,12093,213,217.33,,Y,,FA
CMP-00386,Q1_Summer_CMP-00386,4/19/2023 0:00,5/2/2023,TikTok,19070,352,406.02,27,TRUE,,TI
CMP-00387,Q3_Winter_CMP-00387,11/1/2023,1/18/2023,Facebook,36777,1080,1827.06,138,0,,FA
CMP-00388,Q1_Summer_CMP-00388,6/20/2023 0:00,6/25/2023,TikTok,57958,2328,"$2,135.23 ",280,Y,,TI
CMP-00389,Q3_Winter_CMP-00389,10/17/2023 0:00,11/4/2023,Google Ads,83074,2889,2060.96,175,0,,GO
CMP-00390,Q4_Launch_CMP-00390,10/11/2023 0:00,10/12/2023,Email,11729,256,248.25,44,Y,,INVALID
CMP-00391,Q4_Summer_CMP-00391,4/30/2023 0:00,5/30/2023,Google Ads,46017,1252,2221.43,125,Yes,,GO
CMP-00392,Q2_BlackFriday_CMP-00392,2/11/2023,11/23/2023,TikTok,67320,1132,$717.10 ,154,No,,TI
CMP-00393,Q4_Winter_CMP-00393,3/16/2023 0:00,4/9/2023,Gogle,28751,373,$741.35 ,47,Yes,,GO
CMP-00394,Q2_Winter_CMP-00394,3/31/2023 0:00,4/20/2023,Google Ads,79069,3266,"$4,283.37 ",414,FALSE,,GO
CMP-00395,Q3_BlackFriday_CMP-00395,9/3/2023,3/19/2023,TikTok,55748,1149,2271.88,75,FALSE,,TI
CMP-00396,Q3_Summer_CMP-00396,5/2/2023,2/14/2023,Facebook,6801,116,221.39,13,Y,,INVALID
CMP-00397,Q1_Winter_CMP-00397,16/05/2023,6/3/2023,TikTok,20190,760,896.21,89,TRUE,,TI
CMP-00398,Q4_BlackFriday_CMP-00398,8/4/2023 0:00,8/16/2023,TikTok,50689,1760,1404.02,,No,,TI
CMP-00399,Q2_Winter_CMP-00399,9/1/2023 0:00,9/18/2023,Google Ads,51993,1836,1372.09,323,1,,GO
CMP-00400,Q3_Summer_CMP-00400,10/31/2023 0:00,11/13/2023,TikTok,30592,586,$503.95 ,77,1,,TI
CMP-00401,Q2_Winter_CMP-00401,11/11/2023,11/17/2023,TikTok,11647,224,350.6,14,TRUE,,TI
CMP-00402,Q3_Launch_CMP-00402,12/4/2023 0:00,12/31/2023,Email,9716,182,165.52,,TRUE,,EM
CMP-00403,Q2_Summer_CMP-00403,16/01/2023,1/23/2023,Instagram,89891,1523,1541.49,113,Yes,,IN
CMP-00404,Q4_Launch_CMP-00404,9/3/2023 0:00,9/28/2023,N/A,88545,3207,"$3,762.35 ",,1,,INVALID
CMP-00405,Q3_Summer_CMP-00405,2/25/2023 0:00,3/17/2023,Email,90912,3992,7464.44,418,Y,,EM
CMP-00406,Q2_BlackFriday_CMP-00406,2/7/2023 0:00,2/16/2023,Facebook,71316,2779,"$2,178.99 ",234,0,,FA
CMP-00407,Q1_Winter_CMP-00407,17/03/2023,3/28/2023,Email,3368,140,71.06,11,FALSE,,EM
CMP-00408,Q1_BlackFriday_CMP-00408,5/21/2023 0:00,5/28/2023,Facebok,78575,2058,-1214.52,119,0,,FA
CMP-00409,Q4_Summer_CMP-00409,12/31/2023 0:00,1/11/2024,Google Ads,7655,276,512.57,14,Yes,,GO
CMP-00410,Q4_Winter_CMP-00410,9/29/2023 0:00,10/28/2023,Email,71031,1716,2524.71,112,1,,EM
CMP-00411,Q4_Summer_CMP-00411,9/8/2023,8/18/2023,Email,77429,2401,"$2,183.86 ",182,No,,INVALID
CMP-00412,Q1_Summer_CMP-00412,12/26/2023 0:00,1/8/2024,Instagram,92083,2694,2063.03,308,TRUE,,IN
CMP-00413,Q3_Winter_CMP-00413,10/10/2023 0:00,10/14/2023,TikTok,88922,1518,1429.05,,No,,TI
CMP-00414,Q2_Winter_CMP-00414,8/20/2023 0:00,9/10/2023,Tik_Tok,56766,1446,971.99,102,No,,TI
CMP-00415,Q1_Summer_CMP-00415,8/21/2023 0:00,8/31/2023,Google Ads,14403,699,1336.7,79,1,,GO
CMP-00416,Q3_BlackFriday_CMP-00416,6/10/2023 0:00,6/25/2023,Google Ads,33097,660,"$1,106.36 ",66,Y,,GO
CMP-00417,Q4_Launch_CMP-00417,7/11/2023 0:00,7/12/2023,TikTok,79657,1222,1458.56,94,Yes,,TI
CMP-00418,Q3_BlackFriday_CMP-00418,31/08/2023,9/15/2023,Facebook,11966,320,575.18,16,TRUE,,FA
CMP-00419,Q4_BlackFriday_CMP-00419,13/02/2023,3/5/2023,Google Ads,94848,3946,3449.54,473,0,,GO
CMP-00420,Q3_Launch_CMP-00420,2/19/2023 0:00,3/12/2023,TikTok,53921,1794,"$2,826.77 ",274,Y,,TI
CMP-00421,Q1_BlackFriday_CMP-00421,3/8/2023 0:00,3/30/2023,Google Ads,50726,1888,3368.57,158,0,,GO
CMP-00422,Q3_BlackFriday_CMP-00422,10/15/2023 0:00,11/1/2023,TikTok,51300,902,933.71,62,FALSE,,TI
CMP-00423,Q4_Summer_CMP-00423,7/30/2023 0:00,8/24/2023,Insta_gram,23677,822,"$1,344.95 ",,Yes,,IN
CMP-00424,Q3_Summer_CMP-00424,8/5/2023 0:00,8/18/2023,Google Ads,56609,1298,1223.51,118,Y,,GO
CMP-00425,Q2_Launch_CMP-00425,5/28/2023 0:00,6/4/2023,Facebook,97825,4242,4022.63,354,Y,,FA
